FoodId;DanName;ProdName;EngName;SysName;MainGrp;SubGrp;Waste;NCF;FACF;PEF;FEF;CEF;Density;Remarks;PublStatus;LanguaL;GRIN;FISHBASE;BASIS;USDA;FIFood;UKFood;FRFood;DEFood;SEFood;NOFood;NLFood;ISFood;SPFood;ITFood;DateUpdated;UpdatedBy;Recipe;WaterYield;FatYield
0890;Torsk, filet, røget, med skind;;Cod, fillet, smoked, with skin;Gadus morhua;08;20;0;6.25;0.695;;;;;;1;;;;;;;;;;;;;;;;;;;;
0891;Aborre, rå;;Perch, raw;Perca fluviatilis;08;10;55;6.25;0.823;;;;;;1;;;;;;;;;;;;;;;;;;;;
0892;Sperling, kød, rå;;Norway pout, flesh, raw;Trisopterus esmarki;08;20;0;6.25;0.790;;;;;;1;;;;;;;;;;;;;;;;;;;;
0893;Brosme, rå;;Torsk, tusk, raw;Brosme brosme;08;20;0;6.25;0.456;;;;;;1;;;;;;;;;;;;;;;;;;;;
0894;Rødfisk, lille, filet, rå;;Norway haddock, fillet, raw;Sebastes viviparus;08;20;0;6.25;0.840;;;;;;1;;;;;;;;;;;;;;;;;;;;
0895;Lubbe, rå;;Pollack, lythe, raw;Pollachius pollachius;08;20;50;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0896;Hvilling, rå;;Whiting, raw;Merlangius merlangus merlangus;08;20;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0897;Kulmule, rå;;Hake, raw;Merluccius merluccius;08;20;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0898;Laks, gravad;;Salmon, gravad;Salmo salar;08;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0899;Brisling, rå;;Sprat, raw;Sprattus sprattus;08;20;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0900;Stenbider, rå;;Lump, lumpsucker, raw;Cyclopterus lumpus;08;20;50;6.25;0.923;;;;;;1;;;;;;;;;;;;;;;;;;;;
0901;Stenbider, røget;;Lump, lumpsucker, smoked;Cyclopterus lumpus;08;20;20;6.25;0.923;;;;;;1;;;;;;;;;;;;;;;;;;;;
0902;Rødspætte, filet, paneret, dybfrost;;Plaice, fillet, breaded, dybfrost;Pleuronectes platessa;08;20;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0903;Kaviar, uægte (lodderogn);;Caviar, made from capelin roe;Mallotus villosus;08;90;0;6.25;0.923;;;;;;1;;;;;;;;;;;;;;;;;;;;
0904;Brisling (ansjovis), marineret, konserves;;Sprat, pickled, canned;Sprattus sprattus;08;90;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0905;Brisling (sardin), i olie, konserves;;Sprat (sardine), in oil, canned;Sprattus sprattus;08;90;0;6.25;0.940;;;;;;1;;;;;;;;;;;;;;;;;;;;
0906;Brisling (sardin), i tomat, konserves;;Sprat (sardine), in tomato sauce, canned;Sprattus sprattus;08;90;0;6.25;0.880;;;;;;1;;;;;;;;;;;;;;;;;;;;
0907;Brasen, rå;;Bream, raw;Abramis spp.;08;10;40;6.25;0.897;;;;;;1;;;;;;;;;;;;;;;;;;;;
0908;Sej, filet, dybfrost;;Saithe (UK), pollock (US), fillet, frozen;Pollachius virens;08;20;0;6.25;0.929;;;;;;1;;;;;;;;;;;;;;;;;;;;
0909;Frølår, dybfrost;;Frog legs, frozen;;08;40;35;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0910;Reje, kogt;;Shrimp, prawn, boiled;Pandalus borealis;08;30;62;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0911;Sild, marineret, i karrysauce;;Herring, pickled, in curry sauce, canned;Clupea harengus;08;90;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0912;Sild, marineret, i madeirasauce;;Herring, pickled, in madeira sauce, canned;Clupea harengus;08;90;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0913;Kuller, paneret, stegt;;Haddock, breaded, fried;Melanogrammus aeglefinus;08;20;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0914;Hummer, kogt;;Lobster, boiled;Homarus vulgaris;08;30;72;6.25;0.770;;;;;;1;;;;;;;;;;;;;;;;;;;;
0915;Sild, paneret, stegt, i lage;;Herring, breaded, fried, in vinegar with sugar;Clupea harengus harengus Linnaeus, 1758;08;22;0;6.25;0.617;;;;;;1;;;;;;;;;;;;;;;;;;;;
0916;Hellefisk, gravad;;Halibut, greenland, gravad;Reinhardtius hippoglossoides;08;20;20;6.25;0.924;;;;;;1;;;;;;;;;;;;;;;;;;;;
0917;Laks, saltet;;Salmon, salted;Salmo salar Linnaeus, 1758;08;20;10;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0918;Svinekød, skinkemuskler -skank, helt afpudsede, rå;;Pork, legmuscles without knuckle, lean, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0919;Skinke, yderlår, helt afpudset, råt;;Pork, ham, silverside (M. Biceps Femoris), lean, raw;Sus scrofa;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0920;Skinkeculotte (yderlår), ca. 5 mm spæk, råt;;Pork, ham, silverside (M. Biceps Femoris), 5 mm rind, raw;Sus scrofa;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0921;Skinkemignon, lårtunge, helt afpudset, rå;;Pork, ham, silverside (M. Semitendinosus), lean, raw;Sus scrofa;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0922;Skinkesteg uden svær, helt afpudset, rå;;Pork, ham, thick flank (M. Quadiceps Femoris), lean, raw;Sus scrofa;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0923;Skinke, inderlår, helt afpudset, rå;;Pork, ham, topside (M. Semimembranosus), lean, raw;Sus scrofa;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0924;Skinke, hoftestykke, helt afpudset, råt;;Pork, ham, chump (M. Glutaei Etc.), lean, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0925;Svinebov, helt afpudset, rå;;Pork, hand, lean, raw;Sus scrofa;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0926;Svinebryst, kogestykke uden svær, ca. 2 mm spæk, rå;;Pork, thin belly, lean, approx. 2 mm rind, raw;Sus scrofa;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0927;Svinefilet, helt afpudset, rå;;Pork, loin, lean, raw;Sus scrofa;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0928;Svinekød, mørbradstykke, helt afpudset, råt;;Pork, oyster cut, lean, raw;Sus scrofa;07;30;20;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0929;Svinebryst, stegestykke, uden svær, ca. 2 mm spæk, rå;;Pork, thick belly, defatted, approx. 2 mm rind, raw;Sus scrofa;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0930;Oksetalg;;Fat, beef tallow;Bos taurus;07;10;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
0931;Sandart, rå;;Pikeperch, raw;Stizostedion lucioperca;08;10;65;6.25;0.929;;;;;;1;;;;;;;;;;;;;;;;;;;;
0932;Helt, rå;;Whitefish, raw;Coregonus lavaretus;08;10;51;6.25;0.950;;;;;;1;;;;;;;;;;;;;;;;;;;;
0933;Ørred, dam-, sø-, rå;;Lake trout, raw;Salmo trutta lacustris;08;10;51;6.25;0.933;;;;;;1;;;;;;;;;;;;;;;;;;;;
0934;Knude, rå;;Burbot, raw;Lota lota;08;11;85;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0935;Pølse, hot dog;;Pork sausage, frankfurter type;;07;70;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0936;Tunge, kalv, saltet;;Tongue, calf, cured;Bos taurus;07;80;20;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0937;Tunge, svin, saltet;;Tongue, pig, cured;Sus scrofa;07;80;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0938;Brissel, kalv, rå;;Sweatbread, veal, raw;Bos taurus;07;80;0;6.25;0.940;;;;;;1;;;;;;;;;;;;;;;;;;;;
0939;Lammekød, slag, råt;;Lamb, flank, raw;Ovis aries;07;40;8;6.25;0.953;;;;;;1;;;;;;;;;;;;;;;;;;;;
0940;Lammekød, kølle, med fedt, rå;;Lamb, leg with fat, raw;Ovis aries;07;40;42;6.25;0.910;;;;;;1;;;;;;;;;;;;;;;;;;;;
0941;Lammekød, kølle, afpudset, rå;;Lamb, leg, defatted, raw;Ovis aries;07;40;18;6.25;0.910;;;;;;1;;;;;;;;;;;;;;;;;;;;
0942;Lammekød, rygstykke, råt;;Lamb, loin, raw;Ovis aries;07;40;27;6.25;0.910;;;;;;1;;;;;;;;;;;;;;;;;;;;
0979;Øl, ubeskattet, uspec.;;Beer, danish household, low alcohol, average values;;13;30;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0984;Tvebakker;;Wheat rusk;;04;40;0;5.70;0.730;;;;;;1;;;;;;;;;;;;;;;;;;;;
0985;Kammerjunkere;;Bisquit, sweet;;04;50;0;5.70;0.730;;;;;;1;;;;;;;;;;;;;;;;;;;;
0986;Skærekage, formkage, uspec.;;Plain cake, average values;;04;50;0;5.70;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
0987;Tørkage, uspec.;;Pastry, average values;;04;50;0;5.70;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
0988;Wienerbrød, uspec.;;Danish pastry, average values;;04;50;0;5.70;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
0989;Krydder;;Wheat rusk;;04;40;0;5.70;0.950;;;;;;1;;;;;;;;;;;;;;;;;;;;
0990;Flødeskumskage, uspec.;;Cream pastry, average values;;04;55;0;6.25;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0991;Remoulade, fedtreduceret, uspec.;;Remoulade, fatreduced, average values;;11;50;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
0992;Pizza napolitana, dybfrost;;Pizza Napolitana, frozen;;15;13;0;6.25;0.900;;;;;;1;;;;;;;;;;;;;;;;;;;;
0995;Pizza romana, dybfrost;;Pizza Romana, frozen;;15;13;0;6.25;0.900;;;;;;1;;;;;;;;;;;;;;;;;;;;
1001;Wienerpølse, konserves;;Pork, sausage, frankfurter, canned;;07;90;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
1003;Melboller, uspec.;;Dumplings, average values;;15;00;0;6.25;0.900;;;;;;1;;;;;;;;;;;;;;;;;;;;
1004;Trekornsbrød;;Bread, white, with whole kernels;;04;40;0;5.70;0.730;;;;;;1;;;;;;;;;;;;;;;;;;;;
1006;Fiberbrød;;Bread, white, with wheat bran;;04;40;0;5.70;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1007;Solsikkebrød;;Bread, white, with sunflower kernels;;04;40;0;5.70;0.730;;;;;;1;;;;;;;;;;;;;;;;;;;;
1008;Kastanjebrød;;Bread, white, with cracked chestnuts;;04;40;0;5.70;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1009;Grovfranskbrød;;Bread, white, coarse grain;;04;40;0;5.70;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1010;Rugbrød, revet, med brunt sukker, uspec.;;Rye bread crumbs with brown sugar, average values;;04;60;0;5.83;0.73;;;;;;1;;;;;;;;;;;;;;;;;;;;
1011;Cornflakes, frosted;;Cornflakes, frosted;;04;60;0;6.25;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
1012;Müsli, uspec.;;Breakfast cereal, müsli, average values;;04;60;0;5.83;0.670;;;;;;1;;;;;;;;;;;;;;;;;;;;
1013;Risengryn, grødris, polerede, rå;;Rice groats, raw;Oryza sativa L.;04;20;0;5.95;0.820;;;;;;1;;;;;;;;;;;;;;;;;;;;
1014;Boghvedemel;;Buckwheat flour;Fagopyrum esculentum Moench;04;30;0;5.83;0.900;;;;;;1;;;;;;;;;;;;;;;;;;;;
1015;Bygmel;;Barley flour, raw;Hordeum vulgare L.;04;20;0;5.83;0.720;;;;;;1;;;;;;;;;;;;;;;;;;;;
1016;Fladbrød;;Crispbread, wheat;;04;40;0;5.70;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1017;Ostekiks, Cream Crackers;;Cream Crackers;;04;50;0;5.70;0.929;;;;;;1;;;;;;;;;;;;;;;;;;;;
1018;Knækbrød, hvede-, granhamstype;;Crispbread, knackebrot, wheat, coarse;;04;40;0;5.70;0.720;;;;;;1;;;;;;;;;;;;;;;;;;;;
1019;Knækbrød, rug-, groft (Husmans);;Crispbread, knackebrot, rye, coarse (Husmans);;04;40;0;5.70;0.940;;;;;;1;;;;;;;;;;;;;;;;;;;;
1020;Müsli med tilsat sukker.;;Breakfast cereal, Müsli with added sugar;;04;60;0;5.83;0.670;;;;;;1;;;;;;;;;;;;;;;;;;;;
1021;Müsli uden tilsat sukker.;;Breakfast cereal, Müsli without added sugar;;04;60;0;5.83;0.670;;;;;;1;;;;;;;;;;;;;;;;;;;;
1022;Risstivelse;;Rice starch;Oryza sativa L.;04;30;0;5.95;0.820;;;;;;1;;;;;;;;;;;;;;;;;;;;
1023;Risklid;;Rice bran;Oryza sativa L.;04;30;0;5.95;0.820;;;;;;1;;;;;;;;;;;;;;;;;;;;
1024;Tørkage, kokosmakroner;;Pastry, coco macaroon;;04;50;0;5.70;0.93;;;;;;1;;;;;;;;;;;;;;;;;;;;
1025;Tørkage, kransekage;;Pastry, garland cake;;04;50;0;5.70;0.93;;;;;;1;;;;;;;;;;;;;;;;;;;;
1026;Valnøddebrød;;Bread, white, with walnuts;;04;40;0;5.70;0.730;;;;;;1;;;;;;;;;;;;;;;;;;;;
1027;Surbrød;;Bread, bolted rye and wheat, sour, with caraway seeds;;04;40;0;5.75;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1028;Lever, gåse, rå;;Liver, goose, raw;;09;80;0;6.25;0.621;;;;;;1;;;;;;;;;;;;;;;;;;;;
1029;Poulard, kød og skind, rå;;Broiler, flesh and skin, raw;Gallus domesticus;09;10;28;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
1030;Æg, blomme, tørret;;Egg, chicken, yolk, dried;;10;30;0;6.25;0.830;;;;;;1;;;;;;;;;;;;;;;;;;;;
1031;Æg, hvide, tørret;;Egg, chicken, white, dried;;10;30;0;6.25;0.830;;;;;;1;;;;;;;;;;;;;;;;;;;;
1032;Æg, hele, tørret;;Egg, chicken, whole, dried;;10;30;0;6.25;0.830;;;;;;1;;;;;;;;;;;;;;;;;;;;
1033;Æg, and, rå;;Egg, duck, whole, raw;;10;10;11;6.25;0.830;;;;;;1;;;;;;;;;;;;;;;;;;;;
1034;Æg, gås, rå;;Egg, goose, whole, raw;;10;10;11;6.25;0.830;;;;;;1;;;;;;;;;;;;;;;;;;;;
1035;Kylling, kød og skind, grillstegt;;Chicken, flesh and skin, grilled;;09;90;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
1036;Kylling, kød og skind, paneret, friturestegt;;Chicken, flesh and skin, battered, deepfried;;09;90;0;6.25;0.911;;;;;;1;;;;;;;;;;;;;;;;;;;;
1037;And, brystkød, rå;;Duck, breast, flesh only, raw;Anas platyrhynchos;09;20;66;6.25;0.775;;;;;;1;;;;;;;;;;;;;;;;;;;;
1038;Fasan, kød og skind, rå;;Pheasant, flesh and skin, raw;Phasianus colchinus;09;30;66;6.25;0.892;;;;;;1;;;;;;;;;;;;;;;;;;;;
1039;Fasan, kød, rå;;Pheasant, flesh only, raw;Phasianus colchinus;09;30;66;6.25;0.883;;;;;;1;;;;;;;;;;;;;;;;;;;;
1040;Rype, kød, rå;;Ptarmigan, flesh, raw;Lagopus mutus.;09;30;35;6.25;0.830;;;;;;1;;;;;;;;;;;;;;;;;;;;
1042;Kylling, bryst, kød og skind, rå;;Chicken, breast, flesh and skin, raw;Gallus domesticus;09;10;10;6.25;0.915;;;;;;1;;;;;;;;;;;;;;;;;;;;
1043;Kylling, lår, kød og skind, rå;;Chicken, drumstick, flesh and skin, raw;Gallus domesticus;09;10;10;6.25;0.915;;;;;;1;;;;;;;;;;;;;;;;;;;;
1044;Kylling, vinge, kød og skind, rå;;Chicken, wing, flesh and skin, raw;Gallus domesticus;09;10;25;6.25;0.915;;;;;;1;;;;;;;;;;;;;;;;;;;;
1045;Lever, ande, rå;;Liver, duck, raw;;09;80;0;6.25;0.599;;;;;;1;;;;;;;;;;;;;;;;;;;;
1046;Kanel, stang;;Cinnamon stick;;14;10;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1048;Muskatnød, hel;;Nutmeg, whole;;14;10;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1049;Tang, konbu, tørret (kelp);;Seaweed, konbu, dried (kelp);;14;10;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1050;Tang, agar;;Seaweed, agar;;14;10;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1051;Sauce, shaslik;;Sauce, shaslik;;14;60;0;6.25;0.955;;;;;;1;;;;;;;;;;;;;;;;;;;;
1052;Tomatketchup, stærk;;Tomato ketchup, hot, bottled;;05;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1053;Gærekstrakt, marmite;;Yeast extract, Marmite;;14;50;0;6.25;0.900;;;;;;1;;;;;;;;;;;;;;;;;;;;
1054;Peber, hvid;;Pepper, white;Piper nigrum;14;10;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1055;Bouillon, oksekød, terning, spiseklar;;Bouillon, beef, cube, prepared;;15;00;0;6.25;0.900;;;;;;1;;;;;;;;;;;;;;;;;;;;
1056;Bouillon, hønsekød, spiseklar;;Bouillon, chicken, prepared;;15;00;0;6.25;0.900;;;;;;1;;;;;;;;;;;;;;;;;;;;
1057;Gær, tørret;;Yeast, dried;Saccharomyces;14;30;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1058;Tomatsuppe, spiseklar;;Soup, tomato, ready to eat;;15;00;0;6.25;0.900;;;;;;1;;;;;;;;;;;;;;;;;;;;
1059;Sauce, gravad laks;;Sauce gravad lax;Salmo salar;15;80;0;6.25;0.900;;;;;;1;;;;;;;;;;;;;;;;;;;;
1062;Gin;;Gin;;13;60;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1063;Hvidvin, Rhinskvin;;Wine, white, Rhine wine;;13;40;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1064;Hvidvin, mousserende, champagne;;Wine, white, sparkling, champagne;;13;40;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1065;Kaffe, instant, decaffeinated, pulver;;Coffee, instant, decaffeinated, powder;;13;10;0;5.30;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1066;Kaffe, instant, decaffeinated, drikkeklar;;Coffee, instant, decaffeinated, prepared with water;;13;10;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1067;Kaffe, instant, drikkeklar;;Coffee, instant, prepared with water;;13;10;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1068;Cacao, instant, med mælk, pulver;;Cocoa, instant, med milk, powder;;13;10;0;6.25;0.950;;;;;;1;;;;;;;;;;;;;;;;;;;;
1069;Likør, uspec.;;Liqueur, average values;;13;55;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1070;Likør, brun cacao;;Liqueur, brown cocoa;;13;55;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1071;Likør, kaffe;;Liqueur, coffee;;13;55;0;6.25;0.777;;;;;;1;;;;;;;;;;;;;;;;;;;;
1072;Likør, kaffe med fløde;;Liqueur, coffee with cream;;13;55;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1073;Likør, Crème de Menthe;;Liqueur, Crème de Menthe;;13;55;0;6.25;0.653;;;;;;1;;;;;;;;;;;;;;;;;;;;
1075;Rosévin;;Wine, rosé;;13;40;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1077;Rom;;Rum;;13;60;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1078;Vodka;;Vodka;;13;60;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1079;Snaps, 40 % vol., uspec.;;Aquavit, 40 % vol., average values;;13;60;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1080;Snaps, krydder-, uspec.;;Aquavit, spiced, average values;;13;60;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1085;Rødvin, rosévin, uden alkohol;;Wine, red, rosé, non-alcoholic;;13;40;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1086;Hvidvin, uden alkohol;;Wine, white, non-alcoholic;;13;40;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1087;Druesaft;;Grape juice;;06;80;0;6.25;0.625;;;;;;1;;;;;;;;;;;;;;;;;;;;
1088;Dressing, blue cheese;;Salad dressing, blue cheese;;11;60;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1090;Safflowerolie (højt linolsyreindhold);;Oil, safflower (high linoleic acid content);;11;20;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1091;Safflowerolie (højt oliesyreindhold);;Oil, safflower (high oleic acid content);;11;20;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1092;Sesamolie;;Oil, sesame;;11;20;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1093;Kokosfedt;;Oil, coconut;;11;20;0;6.25;0.941;;;;;;1;;;;;;;;;;;;;;;;;;;;
1094;Mayonnaise, fedtreduceret;;Mayonnaise, low fat;;11;50;0;6.25;0.950;;;;;;1;;;;;;;;;;;;;;;;;;;;
1095;Rapsolie (lavt erucasyreindhold);;Oil, rape seed (low eruca acid content);;11;20;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1097;Bomuldsfrøolie;;Oil, cotton seed;;11;20;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1098;Palmeolie;;Oil, palm;;11;20;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1099;Cacaosmør;;Oil, cocoa butter;;11;20;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1100;Rapsolie;;Oil, rape seed (no eruca acid);;11;20;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1101;Flødechokolade med nødder;;Chocolate, milk, with nuts;;12;90;0;6.25;0.940;;;;;;1;;;;;;;;;;;;;;;;;;;;
1103;Marcipan;;Marzipan;;12;00;00;5.18;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
1104;Lakrids, uspec.;;Liquorice, average values;;12;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1105;Lakrids, salt;;Liquorice, salt;;12;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1106;Lakrids, sød;;Liquorice, sweet;;12;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1107;Sorbitol;;Sorbitol;;12;00;00;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1108;Sirup;;Syrup, kitchen;;12;00;00;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1109;Saccharin;;Saccharin;;12;00;00;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1110;Fruktose;;Fructose;;12;00;00;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1112;Sukker, demerara;;Sugar, Demerara;;12;10;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1115;Marmelade, engelsk type;;Marmalade, english type;;06;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1116;Kødextrakt, terning;;Meat extract, cube;;14;50;0;6.25;0.900;;;;;;1;;;;;;;;;;;;;;;;;;;;
1117;Appelsinmarmelade;;Marmalade, orange;;06;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1118;Hindbærmarmelade;;Marmalade, raspberry;;06;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1119;Solbærmarmelade;;Marmalade, black currant;;06;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1120;Kartoffelmos, -pulver u/tørmælk;;Potatoes, mashed, instant powder w/o dry milk;;05;90;0;6.25;0.716;;;;;;1;;;;;;;;;;;;;;;;;;;;
1124;Sild, høstsild, fedsild, rå;;Herring, autumn, raw;Clupea harengus;08;20;35;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
1128;Gulerod, dansk, rå;;Carrot, raw;Daucus carota L.;05;10;15;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1129;Gulerod, importeret, rå;;Carrot, raw;Daucus carota L.;05;10;15;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1130;Grovbolle;;Bread, white, roll, coarse grain;;04;40;0;5.70;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1131;Rundstykke, spansk;;Bread, white, roll;;04;40;0;5.70;0.670;;;;;;1;;;;;;;;;;;;;;;;;;;;
1132;Croissant;;Pastry, croissant;;04;50;0;5.70;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
1133;Tebirkes;;Pastry with poppy seeds;;04;50;0;5.70;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
1134;Rabarber, dybfrost;;Rhubarb, frozen;Rheum rhabarbarum L.;05;20;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1135;Svinefedt, afsmeltet, Raffinol;;Lard, pork, refined, Raffinol;Sus scrofa;11;10;0;6.25;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
1136;Ribsgele;;Currant, red, jelly;Ribes rubrum L.;06;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1137;Torsk, lever, røget;;Cod, liver, smoked;Gadus morhua;08;80;0;6.25;0.931;;;;;;1;;;;;;;;;;;;;;;;;;;;
1139;Gåsefedt;;Goose fat;;11;10;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1140;Hamburgerryg, røget;;Pork, saddle, smoked, raw;Sus scrofa;07;71;15;6.25;0.915;;;;;;1;;;;;;;;;;;;;;;;;;;;
1141;Helleflynder, røget;;Halibut, atlantic, smoked;Hippoglossus hippoglossus;08;20;10;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1142;Jordbærmarmelade;;Marmalade, strawberry;;06;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1143;Kirsebær, syltede;;Cherry, canned in sugar;Prunus avium (L.) L.;06;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1147;Jordbærsaft, sød, koncentreret;;Strawberry juice, concentrated, sugar added;Fragraria x ananassa Duchesne;06;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
